,Community,Mode,Time Range,Cost,MI,Cafe,Fitness,Market,Parks,Pharmacy,Restaurant,Schools,Stadium,Theater,Worship,Hospitals
578,"Kalorama Heights, Adams Morgan, Lanier Heights",drive,30,6.28125,88.71979698151483,0.0472461273666093,0.016179001721170393,0.04079173838209983,0.10464716006884682,0.04827882960413081,0.45438898450946646,0.220223752151463,0.001118760757314974,0.00791738382099828,0.050430292598967294,0.008777969018932874
579,"Kalorama Heights, Adams Morgan, Lanier Heights",drive,40,8.375,113.01216269632192,0.032157990314769985,0.015208837772397099,0.04948547215496369,0.08444309927360777,0.052776937046004856,0.4149515738498791,0.28408746973365623,0.0016646489104116227,0.0067342615012106555,0.04600484261501212,0.01248486682808717
580,"Kalorama Heights, Adams Morgan, Lanier Heights",drive,50,10.468750000000002,73.13344623251868,0.03165820919954167,0.018791946308724834,0.05824193812407923,0.07484039941070553,0.06275986249795384,0.39338680635128503,0.2915043378621706,0.0021607464396791623,0.006776886560811918,0.042691111474873145,0.017187755770175155
581,"Kalorama Heights, Adams Morgan, Lanier Heights",drive,60,12.5625,41.302645682885775,0.0317480928420711,0.02012660282421685,0.058042525564031826,0.07472812855055998,0.06300925174484662,0.39006654763837045,0.28914137315370886,0.0031163772114916415,0.006849537412757669,0.0444732997889953,0.018698263268949848
582,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,10,0.2602739726027397,172.33683898374412,0.05258215962441316,0.01830985915492958,0.04366197183098593,0.07042253521126762,0.05492957746478874,0.5211267605633804,0.1802816901408451,0.00046948356807511747,0.006103286384976527,0.04647887323943663,0.00563380281690141
583,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,20,0.2602739726027397,398.23564388637965,0.04876066639577408,0.016863063795205205,0.042056074766355145,0.09731816334823244,0.048151158065826906,0.4640390085331167,0.2105851279967493,0.0008126777732629013,0.007415684681023975,0.05424624136529866,0.009752133279154817
584,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,30,0.2602739726027397,612.7262355041757,0.04152911659844183,0.01571371979400502,0.04298164531889608,0.10471411593820151,0.045556582596064966,0.42876006866499405,0.2440248250363132,0.0015185527532021656,0.007460715700514987,0.05823319688366566,0.009507460715700515
585,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,40,0.2602739726027397,791.6571835851852,0.03689508917164904,0.014921559609586592,0.04491798252337882,0.09678573253615412,0.04583780469109306,0.4349736828657571,0.2538709182891308,0.0020440492615872046,0.0071541724155552155,0.052634268485870515,0.00996474015023762
586,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,50,0.5102739726027397,857.2323732934002,0.03377515522480074,0.014179400237791184,0.04623717468844951,0.09291470342155093,0.04742613060900964,0.4183363424193051,0.27636619842353255,0.0018494869875379804,0.006869523096569642,0.05213791888678498,0.009907966004667753
587,"Kalorama Heights, Adams Morgan, Lanier Heights",bicycle,60,1.0102739726027397,836.2109711508614,0.03262322144485497,0.01407122081597359,0.049996069491392195,0.0866284097162173,0.05247228991431492,0.41065953934439126,0.2850011791525824,0.0020045593899850646,0.006524644288970994,0.04810942535964155,0.011909441081675971
588,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,10,0.0,14.869565217391305,0.04093567251461989,0.011695906432748537,0.043859649122807015,0.06432748538011696,0.05263157894736842,0.6198830409356725,0.12280701754385964,,,0.03508771929824561,0.008771929824561403
589,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,20,0.0,41.30434782608695,0.05789473684210527,0.01473684210526316,0.04736842105263158,0.07578947368421052,0.05052631578947369,0.5642105263157895,0.14210526315789473,,0.0010526315789473684,0.04,0.006315789473684211
590,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,30,0.0,93.3913043478261,0.050279329608938536,0.017690875232774673,0.043296089385474856,0.07262569832402234,0.06005586592178771,0.5195530726256983,0.18854748603351956,0.0004655493482309124,0.007448789571694599,0.03445065176908752,0.005586592178770949
591,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,40,0.0,174.9565217391304,0.0499502982107356,0.01888667992047714,0.045477137176938374,0.07355864811133202,0.05889662027833003,0.5183896620278331,0.1781809145129225,0.0002485089463220676,0.0064612326043737576,0.043240556660039765,0.006709741550695826
592,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,50,0.0,256.6521739130435,0.05471794003049296,0.01931221412840928,0.042690157547009985,0.07792647806200237,0.05132983228866677,0.5082161612739284,0.18499068270370997,0.0005082161612739285,0.006437404709469761,0.04675588683720142,0.007115026257834998
593,"Kalorama Heights, Adams Morgan, Lanier Heights",walk,60,0.0,327.65217391304344,0.052547770700636945,0.018577494692144373,0.0410031847133758,0.083067940552017,0.049363057324840774,0.4915074309978769,0.19307324840764334,0.0007961783439490446,0.007032908704883228,0.05467091295116773,0.008359872611464968
594,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,10,2.0,11.144568569116684,0.04260089686098655,0.013452914798206279,0.033632286995515695,0.06726457399103139,0.04708520179372197,0.6233183856502242,0.13452914798206278,,,0.03139013452914798,0.006726457399103139
595,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,20,2.0,29.835459353195784,0.05025125628140704,0.020100502512562814,0.05025125628140704,0.07202680067001675,0.04773869346733668,0.5494137353433836,0.15829145728643218,,0.0033500837520938024,0.04355108877721943,0.005025125628140704
596,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,30,2.0,108.97189132268578,0.05663838569135519,0.019720247649621644,0.03645952763127723,0.06282962623251548,0.06466406787434074,0.5127264388901628,0.19399220362302225,0.000687915615684476,0.007796376977757395,0.03623022242604907,0.008254987388213711
597,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,40,2.0,244.38089821964388,0.047443762781186095,0.016973415132924337,0.0401840490797546,0.08732106339468303,0.05276073619631902,0.5010224948875256,0.19907975460122698,0.0008179959100204499,0.007668711656441718,0.03967280163599182,0.00705521472392638
598,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,50,2.0,354.5022293499067,0.04208077817720448,0.01593007683090153,0.04208077817720448,0.09262000422922394,0.050962148445760205,0.4701487277084655,0.22076548953267072,0.0019031507718333684,0.00775357721858039,0.04750828223021076,0.008246986677944596
599,"Kalorama Heights, Adams Morgan, Lanier Heights",transit,60,2.0,472.3697852703627,0.03792848074481592,0.015129073212018623,0.04506982649174778,0.08834109183241642,0.049513330512060943,0.4436098180279306,0.25185146000846387,0.0018514600084638172,0.0075645366060093115,0.048032162505289897,0.011108760050782904
600,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,10,2.09375,4.336356102441551,0.01729106628242075,0.011527377521613834,0.1037463976945245,0.1613832853025937,0.043227665706051875,0.19020172910662825,0.3804034582132565,,0.0028818443804034585,0.08069164265129684,0.008645533141210375
601,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,20,4.1875,10.34094980355003,0.020145883987495658,0.011809656130600902,0.05835359499826328,0.07711010767627649,0.040639110802361926,0.34525877040639114,0.34491142757902044,0.0003473428273706148,0.004515456755817992,0.08127822160472385,0.015630427231677665
602,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,30,6.28125,7.842003318857841,0.025803054239073194,0.011848341232227487,0.054107424960505524,0.08320168509741968,0.0414691943127962,0.38757240652975244,0.31358609794628745,0.00210637177461822,0.005002632964718272,0.0642443391258557,0.011058451816745654
603,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,40,8.375,7.298140050423946,0.03394998983533238,0.015368977434437894,0.053547468997763775,0.08644033340109779,0.056596869282374465,0.40585484854645254,0.27603171376295993,0.0021142508639967472,0.006952632648912381,0.049603577963000606,0.013539337263671477
604,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,50,10.468750000000002,2.5853395283655813,0.031801537294230194,0.01933163989047603,0.05720318015372942,0.07528123247451589,0.062250519579058486,0.39619965031504634,0.28868802164088014,0.0023092402599544748,0.006795764193580311,0.043809586645993465,0.016329627552535215
605,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",drive,60,12.5625,0.7553460306935369,0.031739850063284974,0.020121377340732806,0.058027455943919774,0.07470872683607568,0.0629928926102619,0.38996527439717,0.2890663031837212,0.0034076526141563626,0.006847759062733261,0.04452666082497647,0.018596047122967578
606,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,10,0.2602739726027397,46.02350494013898,0.014563106796116504,0.008090614886731391,0.0558252427184466,0.11003236245954692,0.0412621359223301,0.25566343042071193,0.41504854368932037,0.0008090614886731391,0.0040453074433656954,0.0825242718446602,0.012135922330097087
607,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,20,0.2602739726027397,161.3429182084322,0.02169397645972767,0.009693053311793215,0.05331179321486268,0.08354488806831294,0.04084929609969997,0.3489499192245557,0.3447957535195015,0.0009231479344564966,0.005308100623124855,0.07985229633048696,0.011077775213477959
608,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,30,0.2602739726027397,409.37088455654356,0.028015281062397673,0.014553392759687103,0.05157358559214117,0.0827724213207204,0.04311442605057305,0.42423139894487905,0.27860651264326,0.0014553392759687103,0.0061851919228670185,0.060214662543205386,0.00927778788430053
609,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,40,0.2602739726027397,655.7604737061387,0.0361705752086764,0.014990630855715179,0.046845721424109935,0.09323718130713758,0.051274771449662145,0.4308670717165408,0.25467037646925217,0.0023848730906819602,0.007211401964681165,0.05246720799500312,0.00988018851853955
610,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,50,0.5102739726027397,677.4508650726286,0.03490574973950932,0.014492753623188404,0.04873543620346689,0.09529222316946101,0.05015629440181869,0.40731268352751726,0.27323103154305195,0.002320735057307947,0.0067727574121436,0.05598181301506109,0.010798522307473713
611,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",bicycle,60,1.0102739726027397,556.1517321886658,0.034182908545727135,0.014649817948168773,0.05204540586849432,0.09141143713857357,0.05243092739344614,0.40419790104947523,0.2787320625401585,0.002270293424716213,0.006768044549153994,0.05251659884343542,0.010794602698650674
612,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,10,0.0,2.652173913043478,0.03278688524590164,,0.09836065573770493,0.06557377049180328,0.049180327868852465,0.13114754098360656,0.5901639344262295,,,0.03278688524590164,
613,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,20,0.0,8.652173913043478,0.025125628140703515,0.010050251256281407,0.13567839195979897,0.1507537688442211,0.06030150753768844,0.1407035175879397,0.37688442211055273,,,0.10050251256281406,
614,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,30,0.0,17.695652173913047,0.017199017199017196,0.009828009828009826,0.09582309582309581,0.13759213759213756,0.03685503685503685,0.21130221130221125,0.398034398034398,,0.0024570024570024565,0.08353808353808352,0.0073710073710073695
615,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,40,0.0,39.347826086956516,0.012154696132596687,0.006629834254143647,0.059668508287292824,0.11491712707182321,0.036464088397790057,0.2364640883977901,0.43425414364640885,0.0011049723756906078,0.004419889502762431,0.0839779005524862,0.00994475138121547
616,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,50,0.0,76.43478260869563,0.017633674630261668,0.01251422070534699,0.04778156996587032,0.09556313993174063,0.0460750853242321,0.29465301478953365,0.3771331058020479,0.0005688282138794086,0.006257110352673495,0.093287827076223,0.008532423208191128
617,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",walk,60,0.0,109.39130434782608,0.01947535771065183,0.01192368839427663,0.04531001589825119,0.09062003179650238,0.03815580286168522,0.302066772655008,0.38632750397456284,0.001589825119236884,0.005564387917329094,0.09300476947535771,0.005961844197138315
618,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,10,2.0,1.09677813085651,0.024096385542168676,,0.10843373493975904,0.0963855421686747,0.03614457831325302,0.12048192771084339,0.5421686746987953,,,0.07228915662650603,
619,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,20,2.0,5.15353579559083,0.03333333333333333,0.025641025641025644,0.08461538461538462,0.11282051282051284,0.06153846153846154,0.27692307692307694,0.3076923076923077,,0.002564102564102564,0.08717948717948718,0.007692307692307693
620,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,30,2.0,46.52717829814183,0.03322919625106504,0.017040613462084638,0.05112184038625392,0.06361829025844933,0.052825901732462384,0.4544163589889237,0.26327747798920764,0.0005680204487361546,0.00738426583357001,0.05225788128372622,0.004260153365521159
621,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,40,2.0,138.51118515226432,0.043312344972333536,0.016409082236214467,0.04550658271322268,0.07422247662659798,0.05294791070406412,0.46155313871398596,0.23983972524327424,0.0008586147681740127,0.007250524709024997,0.05094447624499142,0.007155123068116773
622,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,50,2.0,200.47254244848332,0.038692241777074685,0.016478808252587174,0.04488827368004746,0.08344868499110145,0.0502274075538857,0.44756443214026764,0.2467866323907455,0.0023729483883725526,0.007514336563179751,0.05194120361215477,0.010085030650583351
623,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",transit,60,2.0,257.6635755851938,0.03554028411713422,0.0146674188419919,0.04415611056977281,0.08174778193753526,0.05031027232165753,0.4460741576491103,0.2597056259295349,0.0022052412944253553,0.0069234319708703015,0.048207600389763586,0.010462074978204013
624,"Mayfair, Hillbrook, Mahaning Heights",drive,10,2.09375,2.25709756455051,0.004329004329004329,,0.11688311688311688,0.09523809523809525,0.03896103896103896,0.19913419913419914,0.3116883116883117,0.012987012987012988,0.004329004329004329,0.21645021645021645,
625,"Mayfair, Hillbrook, Mahaning Heights",drive,20,4.1875,6.097901716289778,0.010442924018725243,0.00504141159524667,0.06913935902052575,0.13683831472812386,0.035649981994958585,0.2837594526467411,0.34029528267915016,0.007562117392870003,0.0046813107670147635,0.10442924018725243,0.0021606049693914295
626,"Mayfair, Hillbrook, Mahaning Heights",drive,30,6.28125,3.722823172977549,0.025185577942735946,0.013520678685047721,0.05448038176033934,0.11691410392364794,0.04175503711558855,0.36505832449628844,0.28989925768822905,0.003711558854718982,0.006230116648992576,0.07688229056203605,0.006362672322375398
627,"Mayfair, Hillbrook, Mahaning Heights",drive,40,8.375,2.896632922611077,0.03127991117577243,0.015850530265324094,0.052490524139515306,0.0765726099774111,0.054787702438837634,0.41333894865806503,0.28829587656495276,0.002182319384356216,0.006164095103181593,0.047321872966040054,0.011715609326543898
628,"Mayfair, Hillbrook, Mahaning Heights",drive,50,10.468750000000002,0.7610286902977238,0.03160307843458326,0.01873260193220894,0.057278532831177335,0.07499590633699033,0.06199443261830685,0.3935156377926969,0.29169805141640737,0.002325200589487473,0.006713607335844113,0.04375307024725724,0.017389880465040117
629,"Mayfair, Hillbrook, Mahaning Heights",drive,60,12.5625,0.17261869796976986,0.03173367078750122,0.020117460008436356,0.05801615886303904,0.07469418216035563,0.06298062883286284,0.3898893539699536,0.2890100262824881,0.0034394367111197643,0.006846425906096888,0.04458288717998638,0.018689769298160228
630,"Mayfair, Hillbrook, Mahaning Heights",bicycle,10,0.2602739726027397,21.59628249252066,0.0016722408026755855,,0.10033444816053513,0.13043478260869568,0.020066889632107024,0.1839464882943144,0.3963210702341138,0.008361204013377928,0.0016722408026755855,0.15719063545150502,
631,"Mayfair, Hillbrook, Mahaning Heights",bicycle,20,0.2602739726027397,87.7574689913465,0.009053497942386832,0.006584362139917696,0.07654320987654321,0.13497942386831277,0.028395061728395066,0.2831275720164609,0.3469135802469136,0.008641975308641976,0.00411522633744856,0.10041152263374485,0.0012345679012345679
632,"Mayfair, Hillbrook, Mahaning Heights",bicycle,30,0.2602739726027397,268.0394793636929,0.024252223120452707,0.01239558070600916,0.05658852061438965,0.11425491781191054,0.035974130962004844,0.37159795203449203,0.2910266774454325,0.003503098895176502,0.004985179196981946,0.08057127458905955,0.004850444624090541
633,"Mayfair, Hillbrook, Mahaning Heights",bicycle,40,0.2602739726027397,490.1417156998168,0.032419687592101384,0.015767757147067494,0.048187444739168875,0.10094311818449749,0.04465075154730327,0.40450928381962864,0.2725464190981432,0.0025788387857353374,0.006483937518420278,0.06351311523725317,0.008399646330680813
634,"Mayfair, Hillbrook, Mahaning Heights",bicycle,50,0.5102739726027397,525.1273234746482,0.03349062032454828,0.015191621590516747,0.04764644953389344,0.09586833927954887,0.04850960985153643,0.40706640580043735,0.27258602831165846,0.0027045689952813904,0.006560018414086777,0.061226838531476584,0.009149499367015767
635,"Mayfair, Hillbrook, Mahaning Heights",bicycle,60,1.0102739726027397,429.2816150275299,0.0337095263910108,0.014784879996057366,0.048198708787147014,0.09275048050859988,0.04893795278694988,0.4104282686905525,0.27544231432654875,0.002464146666009561,0.006751761864866197,0.057956729584544876,0.008575230397713272
636,"Mayfair, Hillbrook, Mahaning Heights",walk,10,0.0,1.608695652173913,,,0.16216216216216214,0.05405405405405405,0.08108108108108107,0.1081081081081081,0.4864864864864864,,,0.1081081081081081,
637,"Mayfair, Hillbrook, Mahaning Heights",walk,20,0.0,7.869565217391305,0.0055248618784530384,,0.16574585635359115,0.12154696132596685,0.06629834254143646,0.1878453038674033,0.281767955801105,,0.0055248618784530384,0.16574585635359115,
638,"Mayfair, Hillbrook, Mahaning Heights",walk,30,0.0,15.347826086956522,0.0028328611898017,,0.11048158640226628,0.13597733711048157,0.03399433427762039,0.1643059490084986,0.35694050991501414,,0.0028328611898017,0.19263456090651557,
639,"Mayfair, Hillbrook, Mahaning Heights",walk,40,0.0,25.260869565217387,0.0017211703958691913,,0.09294320137693632,0.1583476764199656,0.020654044750430294,0.17211703958691912,0.3820998278829605,0.008605851979345956,0.0017211703958691913,0.16179001721170397,
640,"Mayfair, Hillbrook, Mahaning Heights",walk,50,0.0,40.608695652173914,0.001070663811563169,0.002141327623126338,0.07387580299785867,0.15417558886509633,0.01927194860813704,0.14346895074946467,0.4464668094218415,0.008565310492505352,0.0032119914346895075,0.14775160599571735,
641,"Mayfair, Hillbrook, Mahaning Heights",walk,60,0.0,62.043478260869556,0.004204625087596356,0.0028030833917309043,0.06937631394533987,0.14435879467414156,0.018920812894183604,0.21023125437981782,0.4036440084092502,0.014015416958654521,0.004905395935529083,0.12754029432375613,
642,"Mayfair, Hillbrook, Mahaning Heights",transit,10,2.0,0.3551788865800721,,,0.17647058823529413,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.44117647058823534,,,0.058823529411764705,
643,"Mayfair, Hillbrook, Mahaning Heights",transit,20,2.0,2.392234265495191,0.0043668122270742364,,0.1310043668122271,0.10480349344978167,0.052401746724890834,0.14847161572052403,0.3275109170305677,0.03493449781659389,0.0043668122270742364,0.1921397379912664,
644,"Mayfair, Hillbrook, Mahaning Heights",transit,30,2.0,14.959298987725388,0.034916201117318434,0.00558659217877095,0.05027932960893854,0.15363128491620112,0.046089385474860335,0.3337988826815642,0.2639664804469274,0.008379888268156424,0.006983240223463687,0.09217877094972067,0.004189944134078212
645,"Mayfair, Hillbrook, Mahaning Heights",transit,40,2.0,69.54193670481,0.04611686946071804,0.015622652846627607,0.03470031545741324,0.10605377797806818,0.052726453357368176,0.4542586750788643,0.21225777377196933,0.003304791948325071,0.008712633318311552,0.05948625506985127,0.0067598017124831
646,"Mayfair, Hillbrook, Mahaning Heights",transit,50,2.0,130.14172261807462,0.04109808958099214,0.015251244180446301,0.0457537325413389,0.09744742334243058,0.048643441965002414,0.44646010595601227,0.23069513565580355,0.002408091186386258,0.0077861615026489014,0.057473109648418695,0.006983464440520149
647,"Mayfair, Hillbrook, Mahaning Heights",transit,60,2.0,173.92274360798882,0.03759985584719803,0.014655534866958976,0.046309087632890863,0.09478046729533306,0.0470298516427413,0.43990630067871944,0.24920415640579016,0.001982101027088714,0.0071475764310168785,0.05381704606883297,0.007568022103429635
648,"National Mall, Potomac River",drive,10,2.09375,,,,,,,1.0,,,,,
649,"National Mall, Potomac River",drive,20,4.1875,,0.04692737430167597,0.011173184357541898,0.023463687150837985,0.10502793296089383,0.05027932960893854,0.5988826815642457,0.12402234636871508,0.0022346368715083797,0.024581005586592177,0.013407821229050277,
650,"National Mall, Potomac River",drive,30,6.28125,,0.054766457252116915,0.018301010652827097,0.03113903305107894,0.08877355913684785,0.05203496312482928,0.5239005736137667,0.17945916416279706,0.0016388964763725759,0.009423654739142312,0.03113903305107894,0.009423654739142312
651,"National Mall, Potomac River",drive,40,8.375,,0.03291224808821666,0.01571676031940513,0.051332967172250624,0.08720267015928009,0.05196670750771051,0.4182686214035236,0.2742828171870379,0.0018167222949850015,0.006506400777388145,0.048586759051924465,0.011407326038277916
652,"National Mall, Potomac River",drive,50,10.468750000000002,,0.031178556045193997,0.018157118717073657,0.05566415957059077,0.07541168284682416,0.05914316954375269,0.3980650077863557,0.29472184486928865,0.002087405983897154,0.006560418806533912,0.042808389384049565,0.016202246446439812
653,"National Mall, Potomac River",drive,60,12.5625,,0.031754277736290144,0.020130523718302543,0.05805383291665314,0.0747426864508588,0.06302152667294393,0.39014253709536023,0.28919770122406574,0.002987109971102958,0.0068508717815513485,0.04441702652683529,0.01870190590603591
654,"National Mall, Potomac River",bicycle,10,0.2602739726027397,,0.058823529411764705,0.0196078431372549,0.08823529411764705,0.0196078431372549,0.058823529411764705,0.6078431372549019,0.11764705882352941,,0.029411764705882353,,
655,"National Mall, Potomac River",bicycle,20,0.2602739726027397,,0.03471074380165289,0.006611570247933884,0.06942148760330578,0.05289256198347107,0.03471074380165289,0.6181818181818182,0.17355371900826447,0.001652892561983471,0.008264462809917356,,
656,"National Mall, Potomac River",bicycle,30,0.2602739726027397,,0.05173501577287066,0.01892744479495268,0.027129337539432176,0.08117770767613038,0.05488958990536277,0.528286014721346,0.19747634069400627,0.0018927444794952677,0.011146161934805467,0.0185068349106204,0.008832807570977918
657,"National Mall, Potomac River",bicycle,40,0.2602739726027397,,0.0453883495145631,0.01779935275080906,0.03859223300970874,0.08106796116504854,0.05024271844660194,0.4925566343042071,0.21456310679611648,0.0012135922330097086,0.008737864077669901,0.0401294498381877,0.009708737864077669
658,"National Mall, Potomac River",bicycle,50,0.5102739726027397,,0.038757042854703765,0.015935348016618285,0.04217176028683626,0.08684764669056966,0.04797677992146149,0.45791360764896694,0.24603039098514592,0.002048830459279494,0.007284730521882645,0.04427750270331795,0.010756359911217345
659,"National Mall, Potomac River",bicycle,60,1.0102739726027397,,0.035249006744895124,0.01515291508823801,0.043795620437956206,0.09378176106439988,0.04878499491822969,0.42991776771689916,0.2674859096368844,0.0019403122978841354,0.006883488866303242,0.046475099325510486,0.010533123902799592
660,"National Mall, Potomac River",walk,10,0.0,,,,,1.0,,,,,,,
661,"National Mall, Potomac River",walk,20,0.0,,,,,0.5,,0.5,,,,,
662,"National Mall, Potomac River",walk,30,0.0,,0.027027027027027025,,,0.1081081081081081,,0.8648648648648648,,,,,
663,"National Mall, Potomac River",walk,40,0.0,,0.04494382022471909,0.011235955056179773,0.08426966292134831,0.022471910112359546,0.033707865168539325,0.6292134831460674,0.15168539325842695,0.005617977528089887,0.016853932584269662,,
664,"National Mall, Potomac River",walk,50,0.0,,0.03666666666666667,0.013333333333333332,0.049999999999999996,0.05333333333333333,0.029999999999999995,0.6733333333333332,0.12999999999999998,0.003333333333333333,0.009999999999999998,,
665,"National Mall, Potomac River",walk,60,0.0,,0.04595185995623633,0.008752735229759301,0.03938730853391685,0.07002188183807441,0.04595185995623633,0.62582056892779,0.15098468271334795,0.0021881838074398253,0.010940919037199126,,
666,"National Mall, Potomac River",transit,10,2.0,,,,,1.0,,,,,,,
667,"National Mall, Potomac River",transit,20,2.0,,,,,1.0,,,,,,,
668,"National Mall, Potomac River",transit,30,2.0,,0.05263157894736842,,,0.3157894736842105,,0.631578947368421,,,,,
669,"National Mall, Potomac River",transit,40,2.0,,0.04199475065616798,0.010498687664041995,0.08661417322834646,0.015748031496062992,0.03937007874015748,0.6351706036745407,0.15748031496062992,0.0026246719160104987,0.010498687664041995,,
670,"National Mall, Potomac River",transit,50,2.0,,0.04096916299559471,0.017621145374449334,0.0343612334801762,0.040528634361233475,0.05022026431718061,0.5480176211453743,0.22466960352422904,0.0017621145374449336,0.009251101321585901,0.019383259911894272,0.013215859030837003
671,"National Mall, Potomac River",transit,60,2.0,,0.04654088050314466,0.01761006289308176,0.03430531732418525,0.06312178387650086,0.0548885077186964,0.5228130360205832,0.21475128644939964,0.0008004574042309893,0.008690680388793597,0.027901658090337334,0.008576329331046312
672,"Near Southeast, Navy Yard",drive,10,2.09375,8.455028955408821,0.05322128851540616,0.04481792717086835,0.01680672268907563,0.10644257703081232,0.03361344537815126,0.6498599439775911,0.06722689075630252,0.0056022408963585435,,0.022408963585434174,
673,"Near Southeast, Navy Yard",drive,20,4.1875,39.05116757706033,0.039312851007598286,0.015857284440039643,0.02576808721506442,0.15394780310538486,0.044598612487611496,0.4400396432111001,0.19722497522299307,0.0023125206475057814,0.012223323422530559,0.06276841757515692,0.005946481665014866
674,"Near Southeast, Navy Yard",drive,30,6.28125,59.31850837078503,0.04324132211823244,0.015401018836630734,0.03625162895391542,0.11681080440706079,0.047269280890889706,0.43217628243099165,0.2285274256604668,0.0035540812699917075,0.008411325672313707,0.060182442838526244,0.008174386920980927
675,"Near Southeast, Navy Yard",drive,40,8.375,101.0015733541815,0.03138146674246732,0.01675194239151033,0.052188743604320645,0.08140989198408187,0.05491756679931781,0.40833807087360247,0.2882319499715748,0.0017055144968732238,0.006215652833049082,0.04714800075800645,0.011711199545196137
676,"Near Southeast, Navy Yard",drive,50,10.468750000000002,63.29387565146178,0.03126441325690189,0.01851485800882915,0.05593990907293932,0.0753772155234895,0.06058509586874877,0.39573038149831985,0.29294326942083415,0.0023720102787112077,0.0066218620280687895,0.043552744284114125,0.01709824075904329
677,"Near Southeast, Navy Yard",drive,60,12.5625,35.00458471517502,0.03173470049970797,0.02011811279122591,0.05801804140437408,0.07469660587968072,0.06298267246414434,0.3899020053215654,0.2890194042442729,0.0032773054708287374,0.006846648062820431,0.044714128106950496,0.018690375754429233
678,"Near Southeast, Navy Yard",bicycle,10,0.2602739726027397,46.52451596320519,0.03812824956672444,0.022530329289428077,0.02339688041594454,0.14558058925476602,0.049393414211438474,0.49393414211438474,0.15077989601386482,0.003466204506065858,0.013864818024263433,0.0537261698440208,0.005199306759098787
679,"Near Southeast, Navy Yard",bicycle,20,0.2602739726027397,194.44344929856032,0.04043126684636118,0.015757827078581796,0.035455110926809044,0.12689197594857973,0.04229732531619324,0.44453659547999175,0.21335268505079827,0.005390835579514825,0.01036699149906697,0.05929919137466308,0.006220194899440183
680,"Near Southeast, Navy Yard",bicycle,30,0.2602739726027397,412.0282089635677,0.03972602739726027,0.015459882583170251,0.03933463796477495,0.11839530332681017,0.047847358121330716,0.41702544031311145,0.2424657534246575,0.003131115459882583,0.007925636007827789,0.06223091976516633,0.006457925636007827
681,"Near Southeast, Navy Yard",bicycle,40,0.2602739726027397,646.4650030069283,0.03716869348300592,0.01421889616463985,0.04396632366697848,0.09990645463049579,0.04377923292797006,0.42507015902712814,0.2568755846585594,0.002369816027439975,0.007047084502650452,0.060617399438727786,0.008980355472404115
682,"Near Southeast, Navy Yard",bicycle,50,0.5102739726027397,769.099513100212,0.03359009360374415,0.013650546021840874,0.04607059282371296,0.09262870514820593,0.04460803432137286,0.4190717628705149,0.27730109204368175,0.0020963338533541345,0.006581513260530422,0.05577223088923558,0.008629095163806553
