,Community,Mode,Time Range,Cost,MI,Cafe,Fitness,Market,Parks,Restaurant,Schools,Theater,Worship,Hospitals,Pharmacy,Stadium
1163,Lincoln Heights,bicycle,60,1.160958904109589,96.06587087321392,0.05132712251713834,0.019687115486025666,0.05537001230444718,0.07734223940938655,0.36386008085779575,0.21146071365793637,0.014413780980840219,0.1666373703638601,0.010546669010370891,0.026894005976445777,0.002460889435753208
1164,Lincoln Heights,walk,10,0.0,1.5652173913043477,0.02777777777777778,,0.08333333333333334,0.05555555555555556,0.16666666666666669,0.16666666666666669,0.02777777777777778,0.38888888888888895,,0.08333333333333334,
1165,Lincoln Heights,walk,20,0.0,3.782608695652174,0.011494252873563218,,0.06896551724137931,0.13793103448275862,0.25287356321839083,0.20689655172413793,0.011494252873563218,0.27586206896551724,,0.034482758620689655,
1166,Lincoln Heights,walk,30,0.0,5.695652173913044,0.015267175572519082,,0.045801526717557245,0.2442748091603053,0.19847328244274806,0.22900763358778625,0.007633587786259541,0.21374045801526717,0.022900763358778622,0.022900763358778622,
1167,Lincoln Heights,walk,40,0.0,7.782608695652174,0.0223463687150838,,0.0335195530726257,0.2346368715083799,0.1787709497206704,0.2681564245810056,0.00558659217877095,0.18994413407821228,0.05027932960893854,0.01675977653631285,
1168,Lincoln Heights,walk,50,0.0,12.956521739130435,0.026845637583892617,,0.050335570469798654,0.20134228187919462,0.25503355704697983,0.25167785234899326,0.003355704697986577,0.1610738255033557,0.03020134228187919,0.020134228187919462,
1169,Lincoln Heights,walk,60,0.0,19.73913043478261,0.026431718061674006,,0.03303964757709251,0.18502202643171806,0.27312775330396477,0.2511013215859031,0.004405286343612334,0.16740088105726872,0.026431718061674006,0.03303964757709251,
1170,Lincoln Heights,transit,10,1.75,0.37621590840085695,0.02777777777777778,,0.08333333333333334,0.05555555555555556,0.16666666666666669,0.16666666666666669,0.02777777777777778,0.38888888888888895,,0.08333333333333334,
1171,Lincoln Heights,transit,20,1.75,0.9718910967022137,0.010752688172043012,,0.06451612903225808,0.17204301075268819,0.23655913978494628,0.19354838709677422,0.010752688172043012,0.2795698924731183,,0.03225806451612904,
1172,Lincoln Heights,transit,30,1.75,2.100538821904785,0.03482587064676617,,0.044776119402985065,0.14925373134328357,0.3781094527363184,0.16417910447761191,0.004975124378109453,0.14925373134328357,0.029850746268656712,0.044776119402985065,
1173,Lincoln Heights,transit,40,1.75,6.845039444515592,0.0549618320610687,0.0183206106870229,0.02290076335877863,0.11297709923664123,0.4458015267175573,0.1648854961832061,0.0183206106870229,0.10687022900763359,0.0183206106870229,0.0366412213740458,
1174,Lincoln Heights,transit,50,1.75,15.884671688036184,0.06842105263157895,0.031578947368421054,0.04144736842105263,0.08289473684210526,0.46578947368421053,0.1361842105263158,0.01644736842105263,0.10394736842105264,0.017763157894736842,0.03355263157894737,0.001973684210526316
1175,Lincoln Heights,transit,60,1.75,30.086822230168533,0.06252170892671068,0.022924626606460576,0.05105939562348038,0.07155262243834665,0.4383466481417159,0.16255644320944773,0.013199027440083364,0.13268496005557487,0.014588398749565822,0.028134769017019803,0.002431399791594304
1176,Los Feliz,drive,10,2.09375,3.54327600780037,0.07467532467532467,0.032467532467532464,0.07792207792207792,0.012987012987012986,0.5194805194805194,0.08766233766233765,0.012987012987012986,0.12337662337662338,0.01948051948051948,0.03896103896103896,
1177,Los Feliz,drive,20,4.1875,3.208314846483526,0.06736242884250473,0.020872865275142313,0.07115749525616696,0.04364326375711574,0.49905123339658436,0.12523719165085387,0.01802656546489563,0.11195445920303602,0.008538899430740035,0.03415559772296014,
1178,Los Feliz,drive,30,6.28125,2.0167533996965323,0.06349840255591055,0.018370607028753996,0.06110223642172524,0.07268370607028754,0.4504792332268371,0.1521565495207668,0.017172523961661343,0.12140575079872205,0.010782747603833865,0.031150159744408948,0.0011980830670926517
1179,Los Feliz,drive,40,8.375,1.826978346008535,0.046658112679342126,0.02006298845211711,0.06228858042692173,0.08001866324507174,0.34783623002449554,0.2211594541000817,0.01364749795870757,0.16400326606788757,0.011547882888137176,0.030794354368365803,0.0019829697888720404
1180,Los Feliz,drive,50,10.468750000000002,0.7869436586384201,0.04936944683290341,0.0237890513040986,0.0644883920894239,0.08469475494411006,0.34537116652335914,0.22312983662940675,0.010748065348237317,0.15118945256520494,0.012252794496990543,0.03310404127257094,0.0018629979936944684
1181,Los Feliz,drive,60,12.5625,0.21774045409102527,0.048444566260106896,0.02302316020282308,0.06351925448814581,0.09113334246950801,0.3384952720296012,0.22632588735096615,0.010826367000137041,0.1514320953816637,0.012333835822940935,0.03268466493079348,0.0017815540633136905
1182,Los Feliz,bicycle,10,0.410958904109589,21.83659009647794,0.06748466257668713,0.024539877300613498,0.06901840490797546,0.018404907975460124,0.5337423312883436,0.11042944785276074,0.009202453987730062,0.11656441717791412,0.013803680981595092,0.03680981595092025,
1183,Los Feliz,bicycle,20,0.410958904109589,59.44777211847906,0.06704225352112675,0.018028169014084505,0.06253521126760563,0.05295774647887323,0.4833802816901408,0.14197183098591548,0.019154929577464785,0.11267605633802816,0.011830985915492956,0.0304225352112676,
1184,Los Feliz,bicycle,30,0.410958904109589,111.42689455672102,0.06522392545837091,0.021641118124436427,0.05500450856627593,0.05710850616170724,0.48091373609858734,0.1496844003606853,0.01923654944394349,0.11421701232341448,0.009017132551848514,0.02705139765554554,0.0009017132551848513
1185,Los Feliz,bicycle,40,0.410958904109589,169.86991559714127,0.061711356466876977,0.024447949526813884,0.0555993690851735,0.06506309148264985,0.4436119873817035,0.1567429022082019,0.018335962145110414,0.1332807570977918,0.008280757097791799,0.03075709779179811,0.0021687697160883285
1186,Los Feliz,bicycle,50,0.660958904109589,177.33872300794474,0.05559136319690622,0.02159200773445053,0.057041572671608115,0.07251047373509506,0.3944569771189172,0.18997744118594906,0.01691911053818885,0.15017724782468578,0.011118272639381244,0.028520786335804058,0.0020947470190138574
1187,Los Feliz,bicycle,60,1.160958904109589,152.310796442544,0.0554493307839388,0.02349084949467358,0.05777110079213329,0.07211144496039332,0.3832286260584539,0.19584812892652279,0.015569516525539468,0.15432941819175086,0.010243102977328597,0.029909860693799507,0.0020486205954657194
1188,Los Feliz,walk,10,0.0,3.347826086956522,0.07792207792207792,0.025974025974025972,0.07792207792207792,,0.5714285714285714,0.07792207792207792,,0.12987012987012986,,0.03896103896103896,
1189,Los Feliz,walk,20,0.0,6.956521739130435,0.075,0.0125,0.0375,0.0125,0.65,0.056249999999999994,0.00625,0.11249999999999999,,0.0375,
1190,Los Feliz,walk,30,0.0,11.260869565217394,0.0579150579150579,0.03088803088803088,0.06949806949806947,0.01544401544401544,0.5328185328185326,0.1158301158301158,0.00772200772200772,0.12355212355212351,0.023166023166023158,0.023166023166023158,
1191,Los Feliz,walk,40,0.0,20.043478260869563,0.06073752711496747,0.02169197396963124,0.08459869848156183,0.01735357917570499,0.5379609544468548,0.09761388286334058,0.01084598698481562,0.11713665943600868,0.019522776572668113,0.03253796095444686,
1192,Los Feliz,walk,50,0.0,27.347826086956523,0.06677265500794911,0.022257551669316377,0.07154213036565978,0.019077901430842606,0.5405405405405405,0.10492845786963433,0.011128775834658189,0.11128775834658186,0.014308426073131953,0.03815580286168521,
1193,Los Feliz,walk,60,0.0,35.21739130434783,0.07530864197530864,0.019753086419753086,0.07407407407407407,0.027160493827160494,0.5234567901234568,0.1074074074074074,0.013580246913580247,0.1111111111111111,0.01111111111111111,0.037037037037037035,
1194,Los Feliz,transit,10,1.75,1.173459411961508,0.08536585365853659,0.024390243902439025,0.07317073170731707,,0.5853658536585366,0.07317073170731707,,0.12195121951219512,,0.036585365853658534,
1195,Los Feliz,transit,20,1.75,2.6188179559628777,0.06557377049180328,0.01092896174863388,0.04918032786885246,0.01092896174863388,0.5792349726775956,0.11475409836065574,0.00546448087431694,0.13114754098360656,,0.03278688524590164,
1196,Los Feliz,transit,30,1.75,9.001292318582786,0.07154213036565979,0.015898251192368842,0.07154213036565979,0.01907790143084261,0.5786963434022258,0.07154213036565979,0.009538950715421305,0.10492845786963434,0.014308426073131954,0.04292527821939587,
1197,Los Feliz,transit,40,1.75,25.143514473370363,0.06943653955606145,0.019351166761525325,0.06146841206602162,0.03301081388730791,0.5236198064883324,0.11781445645987478,0.018212862834376776,0.1126920887877063,0.008537279453614115,0.03585657370517928,
1198,Los Feliz,transit,50,1.75,43.53248208764521,0.06936226166995398,0.02827087442472058,0.05522682445759369,0.04273504273504274,0.5128205128205129,0.11735700197238659,0.020710059171597635,0.10979618671926364,0.010848126232741617,0.03155818540433925,0.0013149243918474688
1199,Los Feliz,transit,60,1.75,58.58710771427334,0.06399609184171959,0.024425989252564728,0.052760136785539806,0.052271617000488525,0.4728871519296532,0.14069369809477283,0.02051783097215437,0.12994626282364435,0.009526135808500244,0.030776746458231554,0.0021983390327308255
1200,Mar Vista,drive,10,2.09375,1.4316938919512114,0.13157894736842107,0.10526315789473685,0.026315789473684213,0.017543859649122806,0.4210526315789474,0.07894736842105263,,0.14035087719298245,,0.07894736842105263,
1201,Mar Vista,drive,20,4.1875,2.6699079710248457,0.06929347826086957,0.059782608695652176,0.07744565217391304,0.051630434782608696,0.4538043478260869,0.15081521739130435,,0.08423913043478261,,0.05298913043478261,
1202,Mar Vista,drive,30,6.28125,1.9133411309834187,0.07995618838992333,0.0569550930996714,0.06078860898138006,0.07228915662650602,0.4753559693318729,0.10514786418400875,0.005476451259583789,0.08433734939759036,0.006571741511500547,0.05257393209200437,0.000547645125958379
1203,Mar Vista,drive,40,8.375,2.6586252085491595,0.05794626593806921,0.027094717668488155,0.061816939890710375,0.07354280510018213,0.37682149362477224,0.19364754098360654,0.010815118397085608,0.1484517304189435,0.011953551912568304,0.03586065573770491,0.002049180327868852
1204,Mar Vista,drive,50,10.468750000000002,1.2424032748514309,0.04918724931391176,0.02293997607487158,0.06375343044120751,0.08767855886285272,0.3421293364295265,0.22545915136162126,0.010977411864048978,0.15100978115544297,0.012244036309900782,0.032932235592146926,0.0016888325944690733
1205,Mar Vista,drive,60,12.5625,0.36849018603602934,0.04845120614035088,0.023026315789473683,0.06352796052631579,0.09100877192982457,0.33854166666666663,0.22635690789473684,0.010827850877192981,0.15145285087719298,0.012335526315789474,0.032689144736842105,0.001781798245614035
1206,Mar Vista,bicycle,10,0.410958904109589,8.65460820491362,0.08661417322834647,0.07086614173228346,0.047244094488188976,0.047244094488188976,0.42519685039370075,0.15354330708661418,,0.11023622047244096,,0.05905511811023623,
1207,Mar Vista,bicycle,20,0.410958904109589,43.34118754586663,0.08018867924528303,0.059748427672955975,0.06132075471698113,0.07232704402515723,0.4811320754716982,0.11556603773584906,0.0023584905660377358,0.07547169811320754,0.0047169811320754715,0.04716981132075472,
1208,Mar Vista,bicycle,30,0.410958904109589,73.5300964811165,0.0732159406858202,0.055607043558850794,0.07089898053753477,0.0778498609823911,0.4494902687673772,0.1195551436515292,0.0046339202965708995,0.08989805375347544,0.005560704355885079,0.05282669138090825,0.0004633920296570899
1209,Mar Vista,bicycle,40,0.410958904109589,95.60956938184103,0.07911617961511049,0.04989308624376336,0.06949394155381325,0.08196721311475409,0.4119743406985032,0.13257305773342837,0.0067712045616536,0.10121168923734854,0.012829650748396293,0.05238774055595153,0.0017818959372772629
1210,Mar Vista,bicycle,50,0.660958904109589,104.99557798921853,0.07106883044208169,0.04196978175713486,0.0612758813654169,0.07498601007274762,0.40235030777839953,0.16368214885282595,0.008953553441522103,0.11807498601007273,0.010912143256855064,0.045327364297705654,0.0013989927252378287
1211,Mar Vista,bicycle,60,1.160958904109589,106.4624878004363,0.06810256410256409,0.03569230769230768,0.06276923076923076,0.07548717948717948,0.39138461538461533,0.17230769230769227,0.011076923076923074,0.1337435897435897,0.008615384615384613,0.038769230769230764,0.002051282051282051
1212,Mar Vista,walk,10,0.0,1.0434782608695652,0.125,0.08333333333333333,0.125,,0.4166666666666667,,,0.25,,,
1213,Mar Vista,walk,20,0.0,2.608695652173913,0.13333333333333333,0.16666666666666666,0.049999999999999996,,0.39999999999999997,,,0.19999999999999998,,0.049999999999999996,
1214,Mar Vista,walk,30,0.0,4.391304347826087,0.09900990099009901,0.09900990099009901,0.0297029702970297,,0.45544554455445546,0.1485148514851485,,0.13861386138613863,,0.0297029702970297,
1215,Mar Vista,walk,40,0.0,8.043478260869566,0.1027027027027027,0.07567567567567567,0.04864864864864864,0.04324324324324324,0.39999999999999997,0.1459459459459459,,0.11891891891891891,,0.06486486486486485,
1216,Mar Vista,walk,50,0.0,13.217391304347826,0.08223684210526315,0.06578947368421052,0.06907894736842105,0.05263157894736842,0.39473684210526316,0.1381578947368421,,0.11842105263157894,,0.07894736842105263,
1217,Mar Vista,walk,60,0.0,23.521739130434785,0.07578558225508317,0.07024029574861367,0.07208872458410351,0.055452865064695,0.43992606284658037,0.1497227356746765,,0.08133086876155267,,0.055452865064695,
1218,Mar Vista,transit,10,1.75,0.4773679007608065,0.0967741935483871,0.12903225806451613,0.0967741935483871,,0.3870967741935484,,,0.1935483870967742,,0.0967741935483871,
1219,Mar Vista,transit,20,1.75,3.033596014512222,0.08629441624365482,0.09137055837563451,0.04568527918781726,0.01015228426395939,0.4974619289340102,0.09137055837563451,,0.13197969543147206,,0.04568527918781726,
1220,Mar Vista,transit,30,1.75,16.13811483862339,0.08110687022900764,0.06870229007633588,0.06870229007633588,0.03625954198473283,0.4828244274809161,0.10305343511450382,0.0038167938931297713,0.08396946564885498,0.0028625954198473282,0.06870229007633588,
1221,Mar Vista,transit,40,1.75,31.752664882863975,0.08050436469447136,0.06110572259941802,0.06401551891367603,0.07274490785645003,0.46556741028128024,0.10038797284190104,0.004364694471387001,0.08244422890397671,0.013094083414161005,0.05528612997090202,0.00048496605237633355
1222,Mar Vista,transit,50,1.75,36.356955280524645,0.08047437526471835,0.054214315967810255,0.06607369758576875,0.07793307920372725,0.43032613299449385,0.12325285895806863,0.004659042778483694,0.08894536213468869,0.01397712833545108,0.05844980940279543,0.0016941973739940705
1223,Mar Vista,transit,60,1.75,41.992976302410305,0.07810781078107809,0.04913824715804913,0.06820682068206821,0.0814081408140814,0.4055738907224056,0.14191419141914188,0.006233956729006233,0.10047671433810046,0.013201320132013198,0.0539053905390539,0.0018335166850018333
1224,Mid City,drive,10,2.09375,0.3140524192744337,0.030303030303030304,,0.09090909090909091,0.06060606060606061,0.4242424242424243,0.09090909090909091,0.06060606060606061,0.24242424242424243,,,
1225,Mid City,drive,20,4.1875,1.0727819850389508,0.04854368932038835,0.04660194174757282,0.09320388349514563,0.04660194174757282,0.31456310679611654,0.19223300970873786,0.007766990291262136,0.17864077669902914,0.011650485436893204,0.05825242718446602,0.001941747572815534
1226,Mid City,drive,30,6.28125,0.9456469678430967,0.05737704918032788,0.042430086788813895,0.06943105110896818,0.049180327868852465,0.40405014464802314,0.16200578592092577,0.009643201542912247,0.1485053037608486,0.004339440694310511,0.052073288331726135,0.0009643201542912247
1227,Mid City,drive,40,8.375,1.0061969923914698,0.057131521523507235,0.027177147391390596,0.059809561594921644,0.07677048204721286,0.37631422336837933,0.19519936520531642,0.012001586986708987,0.14778813727435033,0.011902400317397343,0.033921840904582425,0.0019837333862328904
1228,Mid City,drive,50,10.468750000000002,0.3100681528560983,0.049387064957024086,0.0232492602508102,0.06425250105678455,0.0863745244469494,0.3416936733831196,0.22488375369874591,0.01092010708750176,0.15217697618712128,0.0118359870367761,0.03339439199661829,0.0018317598985486822
1229,Mid City,drive,60,12.5625,0.06977232926409715,0.04845120614035088,0.023026315789473683,0.06352796052631579,0.09100877192982457,0.33854166666666663,0.22635690789473684,0.010827850877192981,0.15145285087719298,0.012335526315789474,0.032689144736842105,0.001781798245614035
1230,Mid City,bicycle,10,0.410958904109589,4.840182827540292,0.04666666666666667,0.05333333333333334,0.12,0.02666666666666667,0.26666666666666666,0.16,0.013333333333333334,0.21333333333333335,0.02,0.08,
1231,Mid City,bicycle,20,0.410958904109589,31.783867234181244,0.04873096446700508,0.03451776649746193,0.07614213197969544,0.05482233502538071,0.39796954314720817,0.17360406091370562,0.010152284263959392,0.14822335025380712,0.009137055837563452,0.045685279187817264,0.0010152284263959391
1232,Mid City,bicycle,30,0.410958904109589,69.1500786627923,0.05786280914605694,0.029864675688287448,0.06439570695286982,0.051329911339244055,0.4115725618292114,0.17638824078394777,0.011665888940737284,0.14745683621091926,0.006999533364442372,0.041997200186654225,0.0004666355576294914
1233,Mid City,bicycle,40,0.410958904109589,145.39909213931034,0.06324900133155792,0.037283621837549935,0.06058588548601865,0.057256990679094545,0.42299156679982247,0.16910785619174437,0.01375943186861962,0.13093652907234798,0.005992010652463383,0.037283621837549935,0.0015534842432312476
1234,Mid City,bicycle,50,0.660958904109589,184.39294497230264,0.06612173405342285,0.0335717413516275,0.05999124215443001,0.06305648810392643,0.4253393665158371,0.15588965114581813,0.013720624726317325,0.1310757553641804,0.010509414683987738,0.03897241278645453,0.0017515691139979564
1235,Mid City,bicycle,60,1.160958904109589,146.52587734933877,0.0645367412140575,0.03143769968051118,0.05827476038338658,0.06798722044728435,0.4125239616613419,0.16792332268370608,0.012651757188498402,0.1349520766773163,0.011501597444089457,0.03642172523961661,0.0017891373801916936
1236,Mid City,walk,10,0.0,0.0,,,,,,,,,,,
1237,Mid City,walk,20,0.0,1.0434782608695654,,,0.12499999999999997,0.08333333333333331,0.4166666666666666,0.12499999999999997,0.08333333333333331,0.16666666666666663,,,
1238,Mid City,walk,30,0.0,2.9130434782608696,0.029850746268656716,0.05970149253731343,0.08955223880597014,0.029850746268656716,0.29850746268656714,0.22388059701492538,0.029850746268656716,0.23880597014925373,,,
1239,Mid City,walk,40,0.0,5.869565217391305,0.04444444444444444,0.04444444444444444,0.1111111111111111,0.029629629629629627,0.28148148148148144,0.17777777777777776,0.014814814814814814,0.2074074074074074,0.02222222222222222,0.06666666666666665,
1240,Mid City,walk,50,0.0,10.26086956521739,0.05084745762711865,0.0423728813559322,0.12711864406779663,0.03389830508474576,0.2457627118644068,0.17796610169491525,0.00847457627118644,0.211864406779661,0.025423728813559324,0.07627118644067796,
1241,Mid City,walk,60,0.0,18.82608695652174,0.06004618937644342,0.04157043879907621,0.09699769053117782,0.05080831408775982,0.2863741339491917,0.19399538106235564,0.016166281755196306,0.17551963048498845,0.013856812933025405,0.062355658198614314,0.0023094688221709007
1242,Mid City,transit,10,1.75,0.0,,,,,,,,,,,
1243,Mid City,transit,20,1.75,0.2931042966971135,,,0.12499999999999997,0.08333333333333331,0.4166666666666666,0.12499999999999997,0.08333333333333331,0.16666666666666663,,,
1244,Mid City,transit,30,1.75,1.673137026979356,0.0364963503649635,0.072992700729927,0.10948905109489052,0.043795620437956206,0.3795620437956204,0.1313868613138686,0.021897810218978103,0.16058394160583941,,0.043795620437956206,
1245,Mid City,transit,40,1.75,7.193267948108327,0.05263157894736842,0.040747028862478774,0.08149405772495755,0.027164685908319185,0.431239388794567,0.1426146010186757,0.006791171477079796,0.1392190152801358,0.010186757215619693,0.06621392190152801,0.001697792869269949
1246,Mid City,transit,50,1.75,20.334110583362246,0.06366366366366367,0.051651651651651656,0.07207207207207209,0.058858858858858866,0.4228228228228229,0.13693693693693695,0.0078078078078078084,0.12252252252252253,0.007207207207207208,0.05585585585585586,0.0006006006006006007
1247,Mid City,transit,60,1.75,41.29106779720586,0.07275953859804792,0.04377403135167111,0.06921029281277728,0.06861875184856552,0.41999408459035786,0.1419698314108252,0.008873114463176575,0.11771665187814256,0.008873114463176575,0.04702750665483584,0.0011830819284235432
1248,Mid Wilshire,drive,10,2.09375,2.0438366792627933,0.06770833333333333,0.041666666666666664,0.109375,0.03125,0.3229166666666667,0.203125,0.010416666666666666,0.10416666666666667,0.015625,0.09375,
1249,Mid Wilshire,drive,20,4.1875,2.8720986367197825,0.06805807622504538,0.02903811252268603,0.07350272232304902,0.03811252268602541,0.4482758620689656,0.15789473684210528,0.015426497277676953,0.13067150635208713,0.002722323049001815,0.0353901996370236,0.0009074410163339385
1250,Mid Wilshire,drive,30,6.28125,1.5946185380199724,0.05562224889955982,0.027210884353741492,0.06482593037214886,0.04961984793917567,0.43937575030012005,0.16566626650660263,0.016406562625050018,0.14245698279311725,0.006002400960384153,0.03241296518607443,0.0004001600640256102
1251,Mid Wilshire,drive,40,8.375,1.5676079068693545,0.058002790512258325,0.026709188758222046,0.0600956747059996,0.07952959936216862,0.3709388080526211,0.2018138329679091,0.01245764401036476,0.14590392664939206,0.010763404424955152,0.031991229818616705,0.0017939007374925253
1252,Mid Wilshire,drive,50,10.468750000000002,0.5251016891562725,0.05004370629370629,0.02389277389277389,0.0638111888111888,0.08333333333333333,0.3451340326340326,0.22180944055944055,0.01107226107226107,0.15297202797202794,0.012237762237762236,0.03387237762237762,0.0018210955710955708
1253,Mid Wilshire,drive,60,12.5625,0.13665444477968322,0.04845120614035088,0.023026315789473683,0.06352796052631579,0.09100877192982457,0.33854166666666663,0.22635690789473684,0.010827850877192981,0.15145285087719298,0.012335526315789474,0.032689144736842105,0.001781798245614035
1254,Mid Wilshire,bicycle,10,0.410958904109589,8.675141147244995,0.06463878326996197,0.030418250950570342,0.07984790874524714,0.0532319391634981,0.2889733840304182,0.2509505703422053,0.030418250950570342,0.12167300380228137,0.011406844106463879,0.06844106463878326,
1255,Mid Wilshire,bicycle,20,0.410958904109589,47.8287249562937,0.06689655172413793,0.02896551724137931,0.0682758620689655,0.038620689655172416,0.45103448275862074,0.15931034482758621,0.01310344827586207,0.13379310344827586,0.006206896551724138,0.03310344827586207,0.0006896551724137932
1256,Mid Wilshire,bicycle,30,0.410958904109589,92.91966772543402,0.05715299964501242,0.025559105431309903,0.06389776357827476,0.04827831025914093,0.4337948171813986,0.16719914802981894,0.01739439119630813,0.14696485623003194,0.006389776357827476,0.03301384451544196,0.0003549875754348598
1257,Mid Wilshire,bicycle,40,0.410958904109589,161.4631783869363,0.06292134831460673,0.032277834525025535,0.05944841675178754,0.050255362614913174,0.4363636363636363,0.1575076608784474,0.015730337078651683,0.13810010214504595,0.009193054136874362,0.03738508682328907,0.0008171603677221654
1258,Mid Wilshire,bicycle,50,0.660958904109589,194.60033657020963,0.06648516979509958,0.0320962888665998,0.05760137555523714,0.059607393609399616,0.44017767588479717,0.15346038114343027,0.013755552371399912,0.1272388594354492,0.01117638630176243,0.03653818598653102,0.001862731050293738
1259,Mid Wilshire,bicycle,60,1.160958904109589,164.32572555118367,0.06281071904935126,0.03031405359524675,0.0578392142597308,0.07057111676973443,0.40887595489268813,0.17097126227719167,0.014065720868194492,0.13556444767794346,0.01091305929428883,0.0363768643142961,0.001697587001333818
1260,Mid Wilshire,walk,10,0.0,0.8695652173913043,0.15,,,,0.3,0.15,,0.4,,,
1261,Mid Wilshire,walk,20,0.0,3.347826086956522,0.10389610389610389,,0.11688311688311687,,0.3376623376623376,0.11688311688311687,0.012987012987012986,0.15584415584415584,,0.15584415584415584,
1262,Mid Wilshire,walk,30,0.0,7.0,0.08074534161490683,0.049689440993788817,0.13043478260869565,0.024844720496894408,0.2981366459627329,0.18633540372670807,0.018633540372670808,0.09937888198757763,0.018633540372670808,0.09316770186335403,
1263,Mid Wilshire,walk,40,0.0,11.652173913043477,0.06343283582089553,0.02985074626865672,0.07835820895522388,0.06716417910447761,0.27611940298507465,0.2574626865671642,0.02985074626865672,0.11940298507462688,0.01119402985074627,0.06716417910447761,
1264,Mid Wilshire,walk,50,0.0,21.304347826086957,0.055102040816326525,0.03265306122448979,0.07346938775510203,0.05714285714285715,0.3877551020408163,0.1836734693877551,0.022448979591836733,0.13877551020408163,0.006122448979591836,0.04285714285714285,
1265,Mid Wilshire,walk,60,0.0,32.8695652173913,0.0634920634920635,0.02380952380952381,0.06746031746031747,0.039682539682539694,0.42857142857142866,0.17460317460317462,0.019841269841269847,0.14285714285714288,0.003968253968253969,0.03571428571428572,
1266,Mid Wilshire,transit,10,1.75,0.3352889848160739,0.12000000000000001,,,,0.32,0.24000000000000002,,0.32,,,
1267,Mid Wilshire,transit,20,1.75,1.1131594295893656,0.09638554216867469,,0.18072289156626503,,0.3132530120481927,0.10843373493975901,0.012048192771084336,0.14457831325301201,,0.14457831325301201,
1268,Mid Wilshire,transit,30,1.75,3.594297917228312,0.06343283582089553,0.02985074626865672,0.1119402985074627,0.02985074626865672,0.373134328358209,0.1902985074626866,0.01119402985074627,0.1119402985074627,0.01119402985074627,0.06716417910447761,
1269,Mid Wilshire,transit,40,1.75,8.449282417365064,0.06190476190476191,0.03492063492063492,0.06666666666666667,0.03492063492063492,0.38412698412698415,0.1904761904761905,0.01904761904761905,0.14603174603174604,0.009523809523809525,0.05238095238095238,
1270,Mid Wilshire,transit,50,1.75,23.751871684370677,0.06888763410502541,0.03500846979107849,0.06945228684359118,0.03952569169960474,0.4901185770750988,0.132128740824393,0.009599096555618294,0.10954263128176171,0.003387916431394692,0.04234895539243365,
1271,Mid Wilshire,transit,60,1.75,55.68479459825356,0.0739402697495183,0.03564547206165703,0.05997109826589595,0.04094412331406551,0.4788053949903661,0.12427745664739885,0.013969171483622351,0.11319845857418112,0.011560693641618497,0.04696531791907514,0.000722543352601156
1272,Mission Hills,drive,10,2.09375,0.6201084201616547,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.14545454545454545,0.2545454545454546,0.16363636363636364,,0.2545454545454546,,0.05454545454545454,
1273,Mission Hills,drive,20,4.1875,1.7133075551196884,0.011945392491467578,0.010238907849829351,0.07679180887372013,0.0887372013651877,0.16382252559726962,0.29692832764505117,0.00341296928327645,0.2901023890784983,0.015358361774744025,0.040955631399317405,0.001706484641638225
1274,Mission Hills,drive,30,6.28125,1.185788509614381,0.023017902813299237,0.014066496163682867,0.07672634271099746,0.13043478260869568,0.1739130434782609,0.31265984654731466,0.0025575447570332487,0.21483375959079287,0.019181585677749365,0.03069053708439898,0.0019181585677749363
1275,Mission Hills,drive,40,8.375,1.357781346551202,0.044454097885896326,0.022009846510280918,0.07037358818418767,0.08340573414422241,0.3649000868809731,0.21980886185925283,0.00999131190269331,0.13292788879235448,0.013900955690703737,0.036924413553431804,0.0013032145960034751
1276,Mission Hills,drive,50,10.468750000000002,0.6844125781637045,0.0507300357568534,0.02473182359952324,0.06480929678188319,0.08745530393325386,0.35607866507747316,0.2156585220500596,0.011248510131108462,0.14049463647199045,0.012738379022646008,0.034192491060786645,0.0018623361144219307
1277,Mission Hills,drive,60,12.5625,0.19119086587035392,0.04882096673812323,0.023096604660811836,0.06348108706175229,0.08948205518290574,0.34050203996957334,0.2255030772422377,0.010856787220800775,0.15144180900352672,0.01203236290712952,0.032985270728165414,0.0017979392849733764
1278,Mission Hills,bicycle,10,0.410958904109589,3.536110135616897,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.18867924528301885,0.16981132075471697,0.22641509433962265,0.009433962264150943,0.2452830188679245,,0.08490566037735849,
1279,Mission Hills,bicycle,20,0.410958904109589,19.448605745892934,0.015437392795883359,0.010291595197255574,0.08233276157804459,0.07547169811320754,0.17838765008576327,0.3190394511149228,0.0017152658662092622,0.26415094339622636,0.010291595197255574,0.041166380789022294,0.0017152658662092622
1280,Mission Hills,bicycle,30,0.410958904109589,36.8289206577458,0.021739130434782608,0.016304347826086956,0.08423913043478261,0.08876811594202899,0.15942028985507248,0.33967391304347827,0.0036231884057971015,0.23007246376811594,0.01358695652173913,0.04076086956521739,0.0018115942028985507
1281,Mission Hills,bicycle,40,0.410958904109589,58.345817237678794,0.023441966838193252,0.018296169239565466,0.0686106346483705,0.10634648370497428,0.19096626643796455,0.33104631217838765,0.004002287021154946,0.19897084048027444,0.018867924528301886,0.03773584905660377,0.0017152658662092624
