time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
20,50,20,10,0.312958011,0.687041989
20,50,20,20,0.317187627,0.682812373
20,50,20,30,0.326765995,0.673234005
20,50,20,40,0.337298708,0.662701292
20,50,20,50,0.343299834,0.656700166
20,50,20,60,0.344570939,0.655429061
20,50,30,10,0.309208708,0.690791292
20,50,30,20,0.313395347,0.686604653
20,50,30,30,0.322839448,0.677160552
20,50,30,40,0.33335184,0.66664816
20,50,30,50,0.339442939,0.660557061
20,50,30,60,0.340890193,0.659109807
20,50,40,10,0.303553426,0.696446574
20,50,40,20,0.307683119,0.692316881
20,50,40,30,0.317005731,0.682994269
20,50,40,40,0.327538224,0.672461776
20,50,40,50,0.33379758,0.66620242
20,50,40,60,0.335454627,0.664545373
20,50,50,10,0.297258746,0.702741254
20,50,50,20,0.301274755,0.698725245
20,50,50,30,0.310423315,0.689576685
20,50,50,40,0.320845898,0.679154102
20,50,50,50,0.327192003,0.672807997
20,50,50,60,0.329097307,0.670902693
20,50,60,10,0.2903974,0.7096026
20,50,60,20,0.29428462,0.70571538
20,50,60,30,0.30313937,0.69686063
20,50,60,40,0.313390344,0.686609656
20,50,60,50,0.319823383,0.680176617
20,50,60,60,0.321977409,0.678022591
20,60,10,10,0.358771646,0.641228354
20,60,10,20,0.362580203,0.637419797
20,60,10,30,0.370988453,0.629011547
20,60,10,40,0.379286958,0.620713042
20,60,10,50,0.382846445,0.617153555
20,60,10,60,0.381817996,0.618182004
20,60,20,10,0.355574932,0.644425068
20,60,20,20,0.359400165,0.640599835
20,60,20,30,0.367803939,0.632196061
20,60,20,40,0.37621807,0.62378193
20,60,20,50,0.379958401,0.620041599
20,60,20,60,0.379148141,0.620851859
20,60,30,10,0.349714872,0.650285128
20,60,30,20,0.353509335,0.646490665
20,60,30,30,0.361911388,0.638088612
20,60,30,40,0.370462369,0.629537631
20,60,30,50,0.374487316,0.625512684
20,60,30,60,0.37403077,0.62596923
20,60,40,10,0.341452862,0.658547138
20,60,40,20,0.345236656,0.654763344
20,60,40,30,0.353633875,0.646366125
20,60,40,40,0.362413649,0.637586351
20,60,40,50,0.366818082,0.633181918
20,60,40,60,0.36680754,0.63319246
20,60,50,10,0.332193499,0.667806501
20,60,50,20,0.335959602,0.664040398
20,60,50,30,0.344272314,0.655727686
20,60,50,40,0.353162218,0.646837782
20,60,50,50,0.357874787,0.642125213
20,60,50,60,0.358302588,0.641697412
20,60,60,10,0.322355957,0.677644043
20,60,60,20,0.326046061,0.673953939
20,60,60,30,0.334191047,0.665808953
20,60,60,40,0.343132048,0.656867952
20,60,60,50,0.348141704,0.651858296
20,60,60,60,0.34897591,0.65102409
30,10,10,10,0.38490607,0.61509393
30,10,10,20,0.426931586,0.573068414
30,10,10,30,0.485163524,0.514836476
30,10,10,40,0.510986253,0.489013747
30,10,10,50,0.49841508,0.50158492
30,10,10,60,0.468747629,0.531252371
30,10,20,10,0.379298552,0.620701448
30,10,20,20,0.413826283,0.586173717
30,10,20,30,0.465510423,0.534489577
30,10,20,40,0.493026588,0.506973412
30,10,20,50,0.484992179,0.515007821
30,10,20,60,0.458385269,0.541614731
30,10,30,10,0.364410524,0.635589476
30,10,30,20,0.392093655,0.607906345
30,10,30,30,0.436945205,0.563054795
30,10,30,40,0.465988182,0.534011818
30,10,30,50,0.463362743,0.536637257
30,10,30,60,0.441326971,0.558673029
30,10,40,10,0.344494006,0.655505994
30,10,40,20,0.366953784,0.633046216
30,10,40,30,0.406013758,0.593986242
30,10,40,40,0.435665185,0.564334815
30,10,40,50,0.437946536,0.562053464
30,10,40,60,0.420362401,0.579637599
30,10,50,10,0.327870424,0.672129576
30,10,50,20,0.34613613,0.65386387
30,10,50,30,0.379304274,0.620695726
30,10,50,40,0.407629462,0.592370538
30,10,50,50,0.412854701,0.587145299
30,10,50,60,0.398723891,0.601276109
30,10,60,10,0.309897708,0.690102292
30,10,60,20,0.324959297,0.675040703
30,10,60,30,0.353466372,0.646533628
30,10,60,40,0.379979749,0.620020251
30,10,60,50,0.387126318,0.612873682
30,10,60,60,0.376716001,0.623283999
30,20,10,10,0.316433667,0.683566333
30,20,10,20,0.335368681,0.664631319
30,20,10,30,0.3708857,0.6291143
30,20,10,40,0.401894951,0.598105049
30,20,10,50,0.410044379,0.589955621
30,20,10,60,0.399820768,0.600179232
30,20,20,10,0.31775171,0.68224829
30,20,20,20,0.335205297,0.664794703
30,20,20,30,0.368260004,0.631739996
30,20,20,40,0.397762262,0.602237738
30,20,20,50,0.40589411,0.59410589
30,20,20,60,0.396190377,0.603809623
30,20,30,10,0.315211734,0.684788266
30,20,30,20,0.330871128,0.669128872
30,20,30,30,0.360899155,0.639100845
30,20,30,40,0.388686559,0.611313441
30,20,30,50,0.397109287,0.602890713
30,20,30,60,0.388371696,0.611628304
30,20,40,10,0.310157745,0.689842255
30,20,40,20,0.324009844,0.675990156
30,20,40,30,0.350943556,0.649056444
30,20,40,40,0.376776994,0.623223006
30,20,40,50,0.385410282,0.614589718
30,20,40,60,0.3776611,0.6223389
30,20,50,10,0.305436152,0.694563848
30,20,50,20,0.317465534,0.682534466
30,20,50,30,0.341148778,0.658851222
30,20,50,40,0.364757216,0.635242784
30,20,50,50,0.373196299,0.626803701
30,20,50,60,0.366164349,0.633835651
30,20,60,10,0.296208731,0.703791269
30,20,60,20,0.306729624,0.693270376
30,20,60,30,0.32776989,0.67223011
30,20,60,40,0.349477115,0.650522885
30,20,60,50,0.35821056,0.64178944
30,20,60,60,0.352676449,0.647323551
30,30,10,10,0.286629853,0.713370147
30,30,10,20,0.297232932,0.702767068
30,30,10,30,0.319948696,0.680051304
30,30,10,40,0.344133873,0.655866127
30,30,10,50,0.355517669,0.644482331
30,30,10,60,0.35440866,0.64559134
30,30,20,10,0.28762547,0.71237453
30,30,20,20,0.297823037,0.702176963
30,30,20,30,0.319607569,0.680392431
30,30,20,40,0.342970024,0.657029976
30,30,20,50,0.354065748,0.645934252
30,30,20,60,0.353020717,0.646979283
30,30,30,10,0.286281002,0.713718998
30,30,30,20,0.295964759,0.704035241
30,30,30,30,0.316567177,0.683432823
30,30,30,40,0.338855662,0.661144338
30,30,30,50,0.349746302,0.650253698
30,30,30,60,0.348920359,0.651079641
30,30,40,10,0.283563449,0.716436551
30,30,40,20,0.292611937,0.707388063
30,30,40,30,0.311864342,0.688135658
30,30,40,40,0.333024649,0.666975351
30,30,40,50,0.343502172,0.656497828
30,30,40,60,0.342828064,0.657171936
30,30,50,10,0.281251982,0.718748018
30,30,50,20,0.289581444,0.710418556
30,30,50,30,0.307249729,0.692750271
30,30,50,40,0.326998208,0.673001792
30,30,50,50,0.336898647,0.663101353
30,30,50,60,0.33589776,0.66410224
30,30,60,10,0.276394084,0.723605916
30,30,60,20,0.283991239,0.716008761
30,30,60,30,0.300194602,0.699805398
30,30,60,40,0.318646366,0.681353634
30,30,60,50,0.328170452,0.671829548
30,30,60,60,0.327378789,0.672621211
30,40,10,10,0.287669121,0.712330879
30,40,10,20,0.293504424,0.706495576
30,40,10,30,0.307033155,0.692966845
30,40,10,40,0.322505001,0.677494999
30,40,10,50,0.33169763,0.66830237
30,40,10,60,0.334097927,0.665902073
30,40,20,10,0.286913397,0.713086603
30,40,20,20,0.292721133,0.707278867
30,40,20,30,0.306025077,0.693974923
30,40,20,40,0.321288578,0.678711422
30,40,20,50,0.330431441,0.669568559
30,40,20,60,0.332849434,0.667150566
30,40,30,10,0.284130125,0.715869875
30,40,30,20,0.289823123,0.710176877
30,40,30,30,0.302868255,0.697131745
30,40,30,40,0.31791374,0.68208626
30,40,30,50,0.32702649,0.67297351
30,40,30,60,0.329520104,0.670479896
30,40,40,10,0.279639376,0.720360624
30,40,40,20,0.285189074,0.714810926
30,40,40,30,0.29794582,0.70205418
30,40,40,40,0.312823586,0.687176414
30,40,40,50,0.321905662,0.678094338
30,40,40,60,0.324498113,0.675501887
30,40,50,10,0.274920738,0.725079262
30,40,50,20,0.280340665,0.719659335
30,40,50,30,0.29267611,0.70732389
30,40,50,40,0.30715649,0.69284351
30,40,50,50,0.316113144,0.683886856
30,40,50,60,0.318718251,0.681281749
30,40,60,10,0.269829877,0.730170123
30,40,60,20,0.274994221,0.725005779
30,40,60,30,0.286800713,0.713199287
30,40,60,40,0.300683209,0.699316791
30,40,60,50,0.309411216,0.690588784
30,40,60,60,0.312136058,0.687863942
30,50,10,10,0.315851231,0.684148769
30,50,10,20,0.320081313,0.679918687
30,50,10,30,0.329723958,0.670276042
30,50,10,40,0.340243816,0.659756184
30,50,10,50,0.346121566,0.653878434
30,50,10,60,0.347241556,0.652758444
30,50,20,10,0.314168432,0.685831568
30,50,20,20,0.318370906,0.681629094
30,50,20,30,0.327902958,0.672097042
30,50,20,40,0.338374037,0.661625963
30,50,20,50,0.344318451,0.655681549
30,50,20,60,0.345523339,0.654476661
